Round,Date,HomeTeam,AwayTeam,Team,Player,Position,Substitute,MinutesPlayed,Rating,MarketValueEUR,SalaryEUR,SalarySource
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Jordan,Mohammad Ali Hasheesh,D,Yes,,,350000.0,359000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Jordan,Saad Al Rousan,D,Yes,,,450000.0,429000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Jordan,Ibrahim Sadeh,M,Yes,,,500000.0,462000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Jordan,Mohammad Al Daoud,M,Yes,,,350000.0,359000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Jordan,Rajaei Ayed,M,Yes,,,325000.0,341000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Argentina,Emiliano Martínez,G,No,90.0,6.6,12000000.0,4369000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Argentina,Exequiel Palacios,D,No,90.0,6.8,25000000.0,7340000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Argentina,Nicolás Otamendi,D,No,90.0,6.9,1000000.0,754000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Argentina,Marcos Senesi,D,No,90.0,6.9,25000000.0,7340000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Argentina,Nicolás Tagliafico,D,No,90.0,6.7,4000000.0,2009000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Argentina,Giuliano Simeone,M,No,71.0,6.1,40000000.0,10234000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Argentina,Nico Paz,M,No,61.0,6.7,80000000.0,16705000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Argentina,Leandro Paredes,M,No,90.0,7.1,5000000.0,2353000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Argentina,Giovani Lo Celso,M,No,60.0,7.9,8000000.0,3280000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Argentina,Lautaro Martínez,F,No,60.0,6.4,85000000.0,17437000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Argentina,Julián Alvarez,F,No,82.0,5.9,100000000.0,19560000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Argentina,Thiago Almada,M,Yes,30.0,6.5,15000000.0,5115000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Argentina,Lionel Messi,F,Yes,30.0,8.0,15000000.0,23000000.0,Reported
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Argentina,Alexis Mac Allister,M,Yes,29.0,7.0,70000000.0,15200000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Argentina,Valentín Barco,M,Yes,19.0,6.8,40000000.0,10234000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Argentina,José Manuel López,F,Yes,8.0,6.4,25000000.0,7340000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Argentina,Gerónimo Rulli,G,Yes,,,6000000.0,2676000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Argentina,Juan Musso,G,Yes,,,3000000.0,1639000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Argentina,Facundo Medina,D,Yes,,,18000000.0,5819000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Argentina,Lisandro Martínez,D,Yes,,,40000000.0,10234000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Argentina,Nahuel Molina,D,Yes,,,15000000.0,5115000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Argentina,Gonzalo Montiel,D,Yes,,,4500000.0,2184000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Argentina,Cristian Romero,D,Yes,,,45000000.0,11122000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Argentina,Enzo Fernández,M,Yes,,,90000000.0,18156000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Argentina,Nicolás González,F,Yes,,,1000000.0,754000.0,Estimated
Group Stage - Matchday 3,2026-06-28,Jordan,Argentina,Argentina,Rodrigo De Paul,M,Yes,,,14000000.0,4872000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,South Africa,Ronwen Williams,G,No,90.0,8.2,800000.0,644000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,South Africa,Khuliso Mudau,D,No,90.0,7.0,1200000.0,858000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,South Africa,Ime Okon,D,No,90.0,6.9,2000000.0,1231000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,South Africa,Mbekezeli Mbokazi,D,No,90.0,7.2,3500000.0,1828000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,South Africa,Aubrey Modiba,D,No,90.0,7.7,1800000.0,1142000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,South Africa,Teboho Mokoena,M,No,90.0,6.6,2800000.0,1561000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,South Africa,Sphephelo Sithole,M,No,90.0,7.3,600000.0,525000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,South Africa,Thapelo Maseko,M,No,86.0,6.6,750000.0,615000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,South Africa,Relebohile Mofokeng,M,No,45.0,6.8,3000000.0,1639000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,South Africa,Oswin Appollis,M,No,90.0,6.2,2500000.0,1441000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,South Africa,Evidence Makgopa,F,No,86.0,6.5,1400000.0,956000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,South Africa,Thalente Mbatha,M,Yes,45.0,6.4,2000000.0,1231000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,South Africa,Tshepang Moremi,F,Yes,11.0,6.5,1400000.0,956000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,South Africa,Iqraam Rayners,F,Yes,11.0,6.2,2800000.0,1561000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,South Africa,Sipho Chaine,G,Yes,,,1600000.0,1051000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,South Africa,Ricardo Goss,G,Yes,,,350000.0,359000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,South Africa,Tholo Thabang Matuludi,D,Yes,,,1200000.0,858000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,South Africa,Khulumani Ndamane,D,Yes,,,1200000.0,858000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,South Africa,Samukelo Kabini,D,Yes,,,2500000.0,1441000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,South Africa,Nkosinathi Sibisi,D,Yes,,,1600000.0,1051000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,South Africa,Olwethu Makhanya,D,Yes,,,2000000.0,1231000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,South Africa,Bradley Cross,D,Yes,,,1000000.0,754000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,South Africa,Jayden Adams,M,Yes,,,1800000.0,1142000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,South Africa,Kamogelo Sebelebele,M,Yes,,,1200000.0,858000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,South Africa,Lyle Foster,F,Yes,,,8000000.0,3280000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,Canada,Maxime Crépeau,G,No,90.0,6.9,1800000.0,1142000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,Canada,Alistair Johnston,D,No,90.0,7.2,8000000.0,3280000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,Canada,Moise Bombito,D,No,59.0,6.8,7000000.0,2984000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,Canada,Derek Cornelius,D,No,90.0,7.2,2500000.0,1441000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,Canada,Richie Laryea,D,No,90.0,6.9,1000000.0,754000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,Canada,Tajon Buchanan,M,No,75.0,6.0,12000000.0,4369000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,Canada,Nathan-Dylan Saliba,M,No,59.0,7.0,7500000.0,3134000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,Canada,Stephen Eustaquio,M,No,90.0,8.8,6000000.0,2676000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,Canada,Liam Millar,M,No,70.0,6.4,3000000.0,1639000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,Canada,Jonathan David,F,No,90.0,6.0,30000000.0,8350000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,Canada,Tani Oluwaseyi,F,No,70.0,7.1,7000000.0,2984000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,Canada,Luc De Fougerolles,D,Yes,31.0,7.4,1000000.0,754000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,Canada,Niko Sigur,M,Yes,31.0,6.5,4000000.0,2009000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,Canada,Jacob Shaffelburg,F,Yes,20.0,6.3,2500000.0,1441000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,Canada,Promise David,F,Yes,20.0,6.5,17000000.0,5589000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,Canada,Alphonso Davies,D,Yes,15.0,6.5,40000000.0,10234000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,Canada,Dayne St. Clair,G,Yes,,,3500000.0,1828000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,Canada,Owen Goodman,G,Yes,,,550000.0,494000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,Canada,Alfie Jones,D,Yes,,,6000000.0,2676000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,Canada,Joel Waterman,D,Yes,,,2000000.0,1231000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,Canada,Mathieu Choinière,M,Yes,,,800000.0,644000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,Canada,Ali Ahmed,M,Yes,,,5000000.0,2353000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,Canada,Jonathan Osorio,M,Yes,,,1000000.0,754000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,Canada,Cyle Larin,F,Yes,,,2500000.0,1441000.0,Estimated
Round of 32,2026-06-28,South Africa,Canada,Canada,Jayden Nelson,F,Yes,,,2000000.0,1231000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Brazil,Alisson,G,No,90.0,6.4,15000000.0,5115000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Brazil,Danilo,D,No,90.0,6.0,2000000.0,1231000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Brazil,Marquinhos,D,No,90.0,7.8,28000000.0,7953000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Brazil,Gabriel Magalhães,D,No,90.0,7.9,75000000.0,15960000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Brazil,Douglas Santos,D,No,90.0,7.3,7500000.0,3134000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Brazil,Bruno Guimarães,M,No,89.0,7.4,70000000.0,15200000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Brazil,Casemiro,M,No,89.0,7.9,6000000.0,2676000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Brazil,Lucas Paquetá,M,No,45.0,6.8,32000000.0,8740000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Brazil,Rayan,F,No,90.0,7.4,60000000.0,13631000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Brazil,Matheus Cunha,F,No,66.0,6.3,75000000.0,15960000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Brazil,Vinícius Júnior,F,No,90.0,7.5,140000000.0,25000000.0,Reported
Round of 32,2026-06-29,Brazil,Japan,Brazil,Endrick,F,Yes,45.0,6.2,40000000.0,10234000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Brazil,Gabriel Martinelli,F,Yes,24.0,7.4,45000000.0,11122000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Brazil,Fabinho,M,Yes,8.0,6.6,12000000.0,4369000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Brazil,Danilo Santos,M,Yes,1.0,,2000000.0,1231000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Brazil,Ederson,G,Yes,,,10000000.0,3840000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Brazil,Weverton,G,Yes,,,700000.0,586000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Brazil,Alex Sandro,D,Yes,,,1000000.0,754000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Brazil,Bremer,D,Yes,,,35000000.0,9312000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Brazil,Léo Pereira,D,Yes,,,12000000.0,4369000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Brazil,Roger Ibañez,D,Yes,,,18000000.0,5819000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Brazil,Éderson,M,Yes,,,10000000.0,3840000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Brazil,Luiz Henrique,F,Yes,,,24000000.0,7131000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Brazil,Igor Thiago,F,Yes,,,65000000.0,14425000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Brazil,Neymar,F,Yes,,,8000000.0,3280000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Japan,Zion Suzuki,G,No,90.0,7.0,20000000.0,6269000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Japan,Takehiro Tomiyasu,D,No,90.0,7.6,5000000.0,2353000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Japan,Shogo Taniguchi,D,No,90.0,6.8,750000.0,615000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Japan,Hiroki Itō,D,No,90.0,6.3,18000000.0,5819000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Japan,Ritsu Doan,M,No,66.0,6.5,17000000.0,5589000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Japan,Kaishu Sano,M,No,90.0,7.7,40000000.0,10234000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Japan,Daichi Kamada,M,No,78.0,6.5,10000000.0,3840000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Japan,Keito Nakamura,M,No,66.0,6.5,10000000.0,3840000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Japan,Junya Ito,F,No,78.0,6.9,3000000.0,1639000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Japan,Daizen Maeda,F,No,89.0,6.8,13000000.0,4623000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Japan,Ayase Ueda,F,No,90.0,6.0,17000000.0,5589000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Japan,Yukinari Sugawara,D,Yes,24.0,6.6,5500000.0,2517000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Japan,Junnosuke Suzuki,D,Yes,24.0,6.3,3500000.0,1828000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Japan,Ao Tanaka,M,Yes,12.0,6.2,13000000.0,4623000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Japan,Shuto Machino,F,Yes,12.0,6.4,4000000.0,2009000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Japan,Koki Ogawa,F,Yes,1.0,,2000000.0,1231000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Japan,Keisuke Osako,G,Yes,,,2000000.0,1231000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Japan,Tomoki Hayakawa,G,Yes,,,2000000.0,1231000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Japan,Ko Itakura,D,Yes,,,8000000.0,3280000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Japan,Yuto Nagatomo,D,Yes,,,100000.0,242000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Japan,Tsuyoshi Watanabe,D,Yes,,,10000000.0,3840000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Japan,Ayumu Seko,D,Yes,,,5000000.0,2353000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Japan,Yuito Suzuki,M,Yes,,,24000000.0,7131000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Japan,Takefusa Kubo,F,Yes,,,20000000.0,6269000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Japan,Kento Shiogai,F,Yes,,,8000000.0,3280000.0,Estimated
Round of 32,2026-06-29,Brazil,Japan,Japan,Keisuke Goto,F,Yes,,,10000000.0,3840000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Germany,Manuel Neuer,G,No,120.0,7.6,4000000.0,2009000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Germany,Joshua Kimmich,D,No,120.0,8.0,35000000.0,9312000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Germany,Jonathan Tah,D,No,120.0,6.6,28000000.0,7953000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Germany,Antonio Rüdiger,D,No,110.0,7.2,6000000.0,2676000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Germany,Nathaniel Brown,D,No,120.0,6.7,40000000.0,10234000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Germany,Leroy Sané,M,No,88.0,6.2,20000000.0,6269000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Germany,Felix Nmecha,M,No,45.0,6.4,50000000.0,11982000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Germany,Aleksandar Pavlović,M,No,79.0,6.5,90000000.0,18156000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Germany,Florian Wirtz,M,No,110.0,8.3,100000000.0,19560000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Germany,Kai Havertz,F,No,120.0,7.6,55000000.0,12818000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Germany,Deniz Undav,F,No,63.0,6.2,22000000.0,6706000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Germany,Leon Goretzka,M,Yes,75.0,6.5,12000000.0,4369000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Germany,Jamal Musiala,M,Yes,57.0,7.3,100000000.0,19560000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Germany,Waldemar Anton,D,Yes,41.0,7.0,18000000.0,5819000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Germany,Nick Woltemade,F,Yes,32.0,6.2,55000000.0,12818000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Germany,Malick Thiaw,D,Yes,10.0,6.7,45000000.0,11122000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Germany,Nadiem Amiri,M,Yes,10.0,7.1,17000000.0,5589000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Germany,Alexander Nübel,G,Yes,,,12000000.0,4369000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Germany,Oliver Baumann,G,Yes,,,2500000.0,1441000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Germany,David Raum,D,Yes,,,25000000.0,7340000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Germany,Pascal Groß,M,Yes,,,2500000.0,1441000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Germany,Angelo Stiller,M,Yes,,,45000000.0,11122000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Germany,Assan Ouédraogo,M,Yes,,,28000000.0,7953000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Germany,Jamie Leweling,F,Yes,,,40000000.0,10234000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Germany,Maximilian Beier,F,Yes,,,40000000.0,10234000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Paraguay,Orlando Gill,G,No,120.0,9.9,6000000.0,2676000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Paraguay,Juan Cáceres,D,No,99.0,6.8,5000000.0,2353000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Paraguay,Gustavo Gómez,D,No,120.0,6.9,3500000.0,1828000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Paraguay,José Canale,D,No,120.0,8.0,2200000.0,1317000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Paraguay,Junior Alonso,D,No,119.0,6.2,1500000.0,1004000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Paraguay,Miguel Almirón,M,No,90.0,7.1,7000000.0,2984000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Paraguay,Damián Bobadilla,M,No,99.0,6.9,6000000.0,2676000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Paraguay,Andrés Cubas,M,No,120.0,6.9,4500000.0,2184000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Paraguay,Matías Galarza,M,No,120.0,7.1,3000000.0,1639000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Paraguay,Gabriel Ávalos,F,No,55.0,6.6,750000.0,615000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Paraguay,Julio Enciso,F,No,57.0,7.7,25000000.0,7340000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Paraguay,Gustavo Caballero,F,Yes,65.0,6.8,1000000.0,754000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Paraguay,Mauricio,M,Yes,63.0,7.7,15000000.0,5115000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Paraguay,Gustavo Velázquez,D,Yes,30.0,6.8,400000.0,394000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Paraguay,Braian Ojeda,M,Yes,21.0,6.6,3500000.0,1828000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Paraguay,Antonio Sanabria,F,Yes,21.0,6.2,1800000.0,1142000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Paraguay,Fabián Balbuena,D,Yes,1.0,,900000.0,700000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Paraguay,Gastón Olveira,G,Yes,,,500000.0,462000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Paraguay,Roberto Fernández,G,Yes,,,100000.0,242000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Paraguay,Alexandro Maidana,D,Yes,,,2500000.0,1441000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Paraguay,Omar Alderete,D,Yes,,,13000000.0,4623000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Paraguay,Alejandro Romero,M,Yes,,,,,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Paraguay,Ramón Sosa,F,Yes,,,10000000.0,3840000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Paraguay,Alex Arce,F,Yes,,,3500000.0,1828000.0,Estimated
Round of 32,2026-06-29,Germany,Paraguay,Paraguay,Isidro Pitta,F,Yes,,,7500000.0,3134000.0,Estimated
Round of 32,2026-06-30,Netherlands,Morocco,Netherlands,Bart Verbruggen,G,No,120.0,8.3,40000000.0,10234000.0,Estimated
Round of 32,2026-06-30,Netherlands,Morocco,Netherlands,Jan Paul van Hecke,D,No,120.0,6.8,45000000.0,11122000.0,Estimated
Round of 32,2026-06-30,Netherlands,Morocco,Netherlands,Virgil van Dijk,D,No,120.0,7.0,15000000.0,5115000.0,Estimated
Round of 32,2026-06-30,Netherlands,Morocco,Netherlands,Nathan Aké,D,No,71.0,6.7,12000000.0,4369000.0,Estimated
Round of 32,2026-06-30,Netherlands,Morocco,Netherlands,Denzel Dumfries,M,No,120.0,6.3,25000000.0,7340000.0,Estimated
Round of 32,2026-06-30,Netherlands,Morocco,Netherlands,Ryan Gravenberch,M,No,86.0,6.5,80000000.0,16705000.0,Estimated
Round of 32,2026-06-30,Netherlands,Morocco,Netherlands,Frenkie de Jong,M,No,110.0,6.8,35000000.0,9312000.0,Estimated
Round of 32,2026-06-30,Netherlands,Morocco,Netherlands,Micky van de Ven,M,No,86.0,6.6,50000000.0,11982000.0,Estimated
Round of 32,2026-06-30,Netherlands,Morocco,Netherlands,Crysencio Summerville,F,No,120.0,6.5,35000000.0,9312000.0,Estimated
Round of 32,2026-06-30,Netherlands,Morocco,Netherlands,Cody Gakpo,F,No,113.0,6.9,60000000.0,13631000.0,Estimated
Round of 32,2026-06-30,Netherlands,Morocco,Netherlands,Brian Brobbey,F,No,71.0,6.9,30000000.0,8350000.0,Estimated
Round of 32,2026-06-30,Netherlands,Morocco,Netherlands,Teun Koopmeiners,M,Yes,49.0,7.2,14000000.0,4872000.0,Estimated
Round of 32,2026-06-30,Netherlands,Morocco,Netherlands,Wout Weghorst,F,Yes,49.0,7.5,2000000.0,1231000.0,Estimated
Round of 32,2026-06-30,Netherlands,Morocco,Netherlands,Jorrel Hato,D,Yes,34.0,6.5,40000000.0,10234000.0,Estimated
Round of 32,2026-06-30,Netherlands,Morocco,Netherlands,Quinten Timber,M,Yes,34.0,6.0,25000000.0,7340000.0,Estimated
Round of 32,2026-06-30,Netherlands,Morocco,Netherlands,Marten de Roon,M,Yes,10.0,6.6,3200000.0,1716000.0,Estimated
Round of 32,2026-06-30,Netherlands,Morocco,Netherlands,Justin Kluivert,F,Yes,8.0,6.2,25000000.0,7340000.0,Estimated
Round of 32,2026-06-30,Netherlands,Morocco,Netherlands,Mark Flekken,G,Yes,,,6000000.0,2676000.0,Estimated
Round of 32,2026-06-30,Netherlands,Morocco,Netherlands,Robin Roefs,G,Yes,,,28000000.0,7953000.0,Estimated
Round of 32,2026-06-30,Netherlands,Morocco,Netherlands,Lutsharel Geertruida,D,Yes,,,20000000.0,6269000.0,Estimated
Round of 32,2026-06-30,Netherlands,Morocco,Netherlands,Mats Wieffer,M,Yes,,,25000000.0,7340000.0,Estimated
Round of 32,2026-06-30,Netherlands,Morocco,Netherlands,Guus Til,M,Yes,,,15000000.0,5115000.0,Estimated
Round of 32,2026-06-30,Netherlands,Morocco,Netherlands,Tijjani Reijnders,M,Yes,,,50000000.0,11982000.0,Estimated
Round of 32,2026-06-30,Netherlands,Morocco,Netherlands,Donyell Malen,F,Yes,,,45000000.0,11122000.0,Estimated
Round of 32,2026-06-30,Netherlands,Morocco,Netherlands,Memphis Depay,F,Yes,,,7000000.0,2984000.0,Estimated
